date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:15	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:13%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-3.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-3.2bd.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:16	330407/330407	---M--	200	added ('OK')	image/jpeg	etag:%22e448d16213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-2.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-2.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:17	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:15%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-4.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-4.2bf.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:17	292232/292232	---M--	200	added ('OK')	image/jpeg	etag:%22e448d16213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-3.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-3.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:19	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:17%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-5.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-5.2c1.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:20	319445/319445	---M--	200	added ('OK')	image/jpeg	etag:%2256abd36213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-4.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-4.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:21	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:19%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-6.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-6.2c3.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:22	409634/409634	---M--	200	added ('OK')	image/jpeg	etag:%2256abd36213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-5.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-5.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:23	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:20%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-7.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-7.2c5.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:25	2120879/2120879	---M--	200	added ('OK')	image/jpeg	etag:%228edd66213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-6.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-6.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
